ID,Description,source,Ratio,BgRatio,pvalue,FDR,disease_class,disease_class_name,disease_semantic_type,shared_geneid,shared_symbol,Count,gg,sig
C1257840,"Aganglionosis, Rectosigmoid Colon",CURATED,1/213,15/9703,0.28339136977948504,0.32479464791748075,C06;C16,"Digestive System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,5979,RET,1,0.004081632653061225,FALSE
C1721098,Replication Error Phenotype,CURATED,1/213,15/9703,0.28339136977948504,0.32479464791748075,C23,"Pathological Conditions, Signs and Symptoms",Cell or Molecular Dysfunction,3066,HDAC2,1,0.004081632653061225,FALSE
C4721444,Burkitt Leukemia,CURATED,1/213,15/9703,0.28339136977948504,0.32479464791748075,C01;C04;C15;C20,Infections;Neoplasms;Hemic and Lymphatic Diseases;Immune System Diseases,Neoplastic Process,5979,RET,1,0.004081632653061225,FALSE
C0005818,Blood Platelet Disorders,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C15,Hemic and Lymphatic Diseases,Disease or Syndrome,6714,SRC,1,0.004081632653061225,FALSE
C0011603,Dermatitis,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C17,Skin and Connective Tissue Diseases,Disease or Syndrome,1956,EGFR,1,0.004081632653061225,FALSE
C0011875,Diabetic Angiopathies,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C14;C19,Cardiovascular Diseases;Endocrine System Diseases,Disease or Syndrome,5970,RELA,1,0.004081632653061225,FALSE
C0025945,"Microangiopathy, Diabetic",CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C14;C19,Cardiovascular Diseases;Endocrine System Diseases,Disease or Syndrome,5970,RELA,1,0.004081632653061225,FALSE
C0030044,Acrocephaly,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C05;C16,"Musculoskeletal Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,2263,FGFR2,1,0.004081632653061225,FALSE
C0032914,Pre-Eclampsia,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C13,Female Urogenital Diseases and Pregnancy Complications,Pathologic Function,2321,FLT1,1,0.004081632653061225,FALSE
C0039685,Tetralogy of Fallot,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C14;C16,"Cardiovascular Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,2324,FLT4,1,0.004081632653061225,FALSE
C0042109,Urticaria,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C17;C20,Skin and Connective Tissue Diseases;Immune System Diseases,Disease or Syndrome,3383,ICAM1,1,0.004081632653061225,FALSE
C0265534,Scaphycephaly,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C05;C16,"Musculoskeletal Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,2263,FGFR2,1,0.004081632653061225,FALSE
C0265535,Trigonocephaly,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C05;C16,"Musculoskeletal Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,2263,FGFR2,1,0.004081632653061225,FALSE
C0266539,Congenital total cataract,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C11;C16,"Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,1969,EPHA2,1,0.004081632653061225,FALSE
C1257877,"Pheochromocytoma, Extra-Adrenal",CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C04,Neoplasms,Neoplastic Process,5979,RET,1,0.004081632653061225,FALSE
C1833340,Synostotic Posterior Plagiocephaly,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C05;C16,"Musculoskeletal Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Disease or Syndrome,2263,FGFR2,1,0.004081632653061225,FALSE
C1860819,Metopic synostosis,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C05;C16,"Musculoskeletal Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,2263,FGFR2,1,0.004081632653061225,FALSE
C2713442,"Polyposis, Adenomatous Intestinal",CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C04;C06;C16,"Neoplasms;Digestive System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Disease or Syndrome,1956,EGFR,1,0.004081632653061225,FALSE
C2713443,Familial Intestinal Polyposis,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C04;C06;C16,"Neoplasms;Digestive System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Disease or Syndrome,1956,EGFR,1,0.004081632653061225,FALSE
C2931150,Synostotic Anterior Plagiocephaly,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C05;C16,"Musculoskeletal Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,2263,FGFR2,1,0.004081632653061225,FALSE
C3888631,Monogenic diabetes,CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C18;C19,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,640,BLK,1,0.004081632653061225,FALSE
C4551675,"Keratoderma, Palmoplantar",CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C16;C17,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases",Disease or Syndrome,362,AQP5,1,0.004081632653061225,FALSE
C4551902,"Craniosynostosis, Type 1",CURATED,1/213,16/9703,0.2991483263469521,0.3380585282354368,C05;C16,"Musculoskeletal Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Disease or Syndrome,2263,FGFR2,1,0.004081632653061225,FALSE
C0238198,Gastrointestinal Stromal Tumors,CURATED,2/213,50/9703,0.3006323993501622,0.33949822316552214,C04;C06,Neoplasms;Digestive System Diseases,Neoplastic Process,3815;5156,KIT;PDGFRA,2,0.00816326530612245,FALSE
C0015393,Eye Abnormalities,CURATED,1/213,17/9703,0.3145604063032551,0.3532519920681447,C11;C16,"Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,658,BMPR1B,1,0.004081632653061225,FALSE
C0015923,Fetal Alcohol Syndrome,CURATED,1/213,17/9703,0.3145604063032551,0.3532519920681447,C13;C16;C25,"Female Urogenital Diseases and Pregnancy Complications;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Chemically-Induced Disorders",Disease or Syndrome,5156,PDGFRA,1,0.004081632653061225,FALSE
C0025521,Inborn Errors of Metabolism,CURATED,1/213,17/9703,0.3145604063032551,0.3532519920681447,C16;C18,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Nutritional and Metabolic Diseases",Congenital Abnormality;Disease or Syndrome,1719,DHFR,1,0.004081632653061225,FALSE
C0032580,Adenomatous Polyposis Coli,CURATED,1/213,17/9703,0.3145604063032551,0.3532519920681447,C04;C06;C16,"Neoplasms;Digestive System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Neoplastic Process,1956,EGFR,1,0.004081632653061225,FALSE
C0034067,Pulmonary Emphysema,CURATED,1/213,17/9703,0.3145604063032551,0.3532519920681447,C08,Respiratory Tract Diseases,Disease or Syndrome,1548,CYP2A6,1,0.004081632653061225,FALSE
C0086438,Hypogammaglobulinemia,CURATED,1/213,17/9703,0.3145604063032551,0.3532519920681447,C15;C20,Hemic and Lymphatic Diseases;Immune System Diseases,Disease or Syndrome,695,BTK,1,0.004081632653061225,FALSE
C0206762,"Limb Deformities, Congenital",CURATED,1/213,17/9703,0.3145604063032551,0.3532519920681447,C05;C16,"Musculoskeletal Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Congenital Abnormality,2263,FGFR2,1,0.004081632653061225,FALSE
C3661523,Congenital Intestinal Aganglionosis,CURATED,1/213,17/9703,0.3145604063032551,0.3532519920681447,C06;C16,"Digestive System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Disease or Syndrome,5979,RET,1,0.004081632653061225,FALSE
C3495559,Juvenile arthritis,CURATED,4/213,131/9703,0.3246673267975999,0.36359140686411745,C05;C17;C20,Musculoskeletal Diseases;Skin and Connective Tissue Diseases;Immune System Diseases,Disease or Syndrome,6774;8013;150094;23043,STAT3;NR4A3;SIK1;TNIK,4,0.0163265306122449,FALSE
C3714758,Juvenile psoriatic arthritis,CURATED,4/213,131/9703,0.3246673267975999,0.36359140686411745,C05;C17;C20,Musculoskeletal Diseases;Skin and Connective Tissue Diseases;Immune System Diseases,Disease or Syndrome,6774;8013;150094;23043,STAT3;NR4A3;SIK1;TNIK,4,0.0163265306122449,FALSE
C4552091,"Polyarthritis, Juvenile, Rheumatoid Factor Negative",CURATED,4/213,131/9703,0.3246673267975999,0.36359140686411745,C05;C17;C20,Musculoskeletal Diseases;Skin and Connective Tissue Diseases;Immune System Diseases,Disease or Syndrome,6774;8013;150094;23043,STAT3;NR4A3;SIK1;TNIK,4,0.0163265306122449,FALSE
C4704862,"Polyarthritis, Juvenile, Rheumatoid Factor Positive",CURATED,4/213,131/9703,0.3246673267975999,0.36359140686411745,C05;C17;C20,Musculoskeletal Diseases;Skin and Connective Tissue Diseases;Immune System Diseases,Disease or Syndrome,6774;8013;150094;23043,STAT3;NR4A3;SIK1;TNIK,4,0.0163265306122449,FALSE
C0020564,Hypertrophy,CURATED,1/213,18/9703,0.32963512323010835,0.36711947563049974,C23,"Pathological Conditions, Signs and Symptoms",Pathologic Function,5728,PTEN,1,0.004081632653061225,FALSE
C0029172,Oral Submucous Fibrosis,CURATED,1/213,18/9703,0.32963512323010835,0.36711947563049974,C07,Stomatognathic Diseases,Disease or Syndrome,2247,FGF2,1,0.004081632653061225,FALSE
C0038358,Gastric ulcer,CURATED,1/213,18/9703,0.32963512323010835,0.36711947563049974,C06,Digestive System Diseases,Disease or Syndrome,7422,VEGFA,1,0.004081632653061225,FALSE
C0342384,Idiopathic hypogonadotropic hypogonadism,CURATED,1/213,18/9703,0.32963512323010835,0.36711947563049974,C19,Endocrine System Diseases,Disease or Syndrome,558,AXL,1,0.004081632653061225,FALSE
C0392557,Nuclear cataract,CURATED,1/213,18/9703,0.32963512323010835,0.36711947563049974,C11,Eye Diseases,Disease or Syndrome,1969,EPHA2,1,0.004081632653061225,FALSE
C0546264,Congenital Fiber Type Disproportion,CURATED,1/213,18/9703,0.32963512323010835,0.36711947563049974,C05;C10,Musculoskeletal Diseases;Nervous System Diseases,Congenital Abnormality,51776,MAP3K20,1,0.004081632653061225,FALSE
C1112705,Nuclear non-senile cataract,CURATED,1/213,18/9703,0.32963512323010835,0.36711947563049974,C11,Eye Diseases,Disease or Syndrome,1969,EPHA2,1,0.004081632653061225,FALSE
C1720887,Female Urogenital Diseases,CURATED,1/213,18/9703,0.32963512323010835,0.36711947563049974,C13,Female Urogenital Diseases and Pregnancy Complications,Disease or Syndrome,2099,ESR1,1,0.004081632653061225,FALSE
C0027540,Necrosis,CURATED,2/213,55/9703,0.34113677206782517,0.3796673716677723,C23,"Pathological Conditions, Signs and Symptoms",Organ or Tissue Function,1571;613,CYP2E1;BCR,2,0.00816326530612245,FALSE
C0020305,Hydrops Fetalis,CURATED,1/213,19/9703,0.34437982776749765,0.38065513110278815,C13;C15;C16;C20;C23,"Female Urogenital Diseases and Pregnancy Complications;Hemic and Lymphatic Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Immune System Diseases;Pathological Conditions, Signs and Symptoms",Disease or Syndrome,2324,FLT4,1,0.004081632653061225,FALSE
C0023893,"Liver Cirrhosis, Experimental",CURATED,19/213,774/9703,0.3422900877418581,0.38065513110278815,C06;C23,"Digestive System Diseases;Pathological Conditions, Signs and Symptoms",Experimental Model of Disease,7422;2534;5970;5243;3082;5159;613;1436;5156;558;2247;147;3055;983;2268;2280;2326;3985;6793,VEGFA;FYN;RELA;ABCB1;HGF;PDGFRB;BCR;CSF1R;PDGFRA;AXL;FGF2;ADRA1B;HCK;CDK1;FGR;FKBP1A;FMO1;LIMK2;STK10,19,0.07755102040816327,FALSE
C0025286,Meningioma,CURATED,1/213,19/9703,0.34437982776749765,0.38065513110278815,C04;C10,Neoplasms;Nervous System Diseases,Neoplastic Process,5728,PTEN,1,0.004081632653061225,FALSE
C0031511,Pheochromocytoma,CURATED,1/213,19/9703,0.34437982776749765,0.38065513110278815,C04,Neoplasms,Neoplastic Process,5979,RET,1,0.004081632653061225,FALSE
C0036421,Systemic Scleroderma,CURATED,1/213,19/9703,0.34437982776749765,0.38065513110278815,C17,Skin and Connective Tissue Diseases,Disease or Syndrome,10014,HDAC5,1,0.004081632653061225,FALSE
C0265699,Congenital hernia of foramen of Morgagni,CURATED,1/213,19/9703,0.34437982776749765,0.38065513110278815,C16;C23,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms",Congenital Abnormality,6774,STAT3,1,0.004081632653061225,FALSE
C0265700,Congenital hernia of foramen of Bochdalek,CURATED,1/213,19/9703,0.34437982776749765,0.38065513110278815,C16;C23,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms",Congenital Abnormality,6774,STAT3,1,0.004081632653061225,FALSE
C1292778,Chronic myeloproliferative disorder,CURATED,1/213,19/9703,0.34437982776749765,0.38065513110278815,C04;C15,Neoplasms;Hemic and Lymphatic Diseases,Neoplastic Process,3815,KIT,1,0.004081632653061225,FALSE
C1333991,Hereditary Non-Polyposis Colon Cancer Type 2,CURATED,1/213,19/9703,0.34437982776749765,0.38065513110278815,C04;C16,"Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Neoplastic Process,11200,CHEK2,1,0.004081632653061225,FALSE
C2936783,"Colorectal cancer, hereditary nonpolyposis, type 1",CURATED,1/213,19/9703,0.34437982776749765,0.38065513110278815,C04;C06;C16;C18,"Neoplasms;Digestive System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Nutritional and Metabolic Diseases",Neoplastic Process,11200,CHEK2,1,0.004081632653061225,FALSE
C0087031,Juvenile-Onset Still Disease,CURATED,4/213,135/9703,0.3446764166766904,0.3807225491110948,C05;C17;C20,Musculoskeletal Diseases;Skin and Connective Tissue Diseases;Immune System Diseases,Disease or Syndrome,6774;8013;150094;23043,STAT3;NR4A3;SIK1;TNIK,4,0.0163265306122449,FALSE
C0279626,Squamous cell carcinoma of esophagus,CURATED,3/213,95/9703,0.346942907697114,0.3829643024853389,C04;C06,Neoplasms;Digestive System Diseases,Neoplastic Process,1548;1956;2280,CYP2A6;EGFR;FKBP1A,3,0.012244897959183673,FALSE
C0010278,Craniosynostosis,CURATED,1/213,20/9703,0.3588017111378792,0.393367411939493,C05;C16,"Musculoskeletal Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities",Disease or Syndrome,2263,FGFR2,1,0.004081632653061225,FALSE
C0011052,Prelingual Deafness,CURATED,1/213,20/9703,0.3588017111378792,0.393367411939493,C09;C10;C23,"Otorhinolaryngologic Diseases;Nervous System Diseases;Pathological Conditions, Signs and Symptoms",Disease or Syndrome,627,BDNF,1,0.004081632653061225,FALSE
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",CURATED,6/213,221/9703,0.3578638139350636,0.393367411939493,C18;C19,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,1956;6462;5970;3383;6581;4544,EGFR;SHBG;RELA;ICAM1;SLC22A3;MTNR1B,6,0.024489795918367346,FALSE
C0024530,Malaria,CURATED,1/213,20/9703,0.3588017111378792,0.393367411939493,C01,Infections,Disease or Syndrome,3383,ICAM1,1,0.004081632653061225,FALSE
C0029410,Osteoarthritis of hip,CURATED,1/213,20/9703,0.3588017111378792,0.393367411939493,C05,Musculoskeletal Diseases,Disease or Syndrome,9734,HDAC9,1,0.004081632653061225,FALSE
C0086395,"Hearing Loss, Extreme",CURATED,1/213,20/9703,0.3588017111378792,0.393367411939493,C09;C10;C23,"Otorhinolaryngologic Diseases;Nervous System Diseases;Pathological Conditions, Signs and Symptoms",Sign or Symptom,627,BDNF,1,0.004081632653061225,FALSE
C0581883,Complete Hearing Loss,CURATED,1/213,20/9703,0.3588017111378792,0.393367411939493,C09;C10;C23,"Otorhinolaryngologic Diseases;Nervous System Diseases;Pathological Conditions, Signs and Symptoms",Finding,627,BDNF,1,0.004081632653061225,FALSE
C0751068,"Deafness, Acquired",CURATED,1/213,20/9703,0.3588017111378792,0.393367411939493,C09;C10;C23,"Otorhinolaryngologic Diseases;Nervous System Diseases;Pathological Conditions, Signs and Symptoms",Disease or Syndrome,627,BDNF,1,0.004081632653061225,FALSE
C3665473,Bilateral Deafness,CURATED,1/213,20/9703,0.3588017111378792,0.393367411939493,C09;C10;C23,"Otorhinolaryngologic Diseases;Nervous System Diseases;Pathological Conditions, Signs and Symptoms",Finding,627,BDNF,1,0.004081632653061225,FALSE
C4082305,Deaf Mutism,CURATED,1/213,20/9703,0.3588017111378792,0.393367411939493,C09;C10;C23,"Otorhinolaryngologic Diseases;Nervous System Diseases;Pathological Conditions, Signs and Symptoms",Disease or Syndrome,627,BDNF,1,0.004081632653061225,FALSE
C0027947,Neutropenia,CURATED,1/213,21/9703,0.37290780859233763,0.40635132750183245,C15,Hemic and Lymphatic Diseases,Disease or Syndrome,5243,ABCB1,1,0.004081632653061225,FALSE
C0042487,Venous Thrombosis,CURATED,1/213,21/9703,0.37290780859233763,0.40635132750183245,C14,Cardiovascular Diseases,Pathologic Function,3791,KDR,1,0.004081632653061225,FALSE
C0149871,Deep Vein Thrombosis,CURATED,1/213,21/9703,0.37290780859233763,0.40635132750183245,C14,Cardiovascular Diseases,Disease or Syndrome,3791,KDR,1,0.004081632653061225,FALSE
C0235833,Congenital diaphragmatic hernia,CURATED,1/213,21/9703,0.37290780859233763,0.40635132750183245,C16;C23,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms",Congenital Abnormality,6774,STAT3,1,0.004081632653061225,FALSE
C0273115,Lung Injury,CURATED,1/213,21/9703,0.37290780859233763,0.40635132750183245,C08;C26,Respiratory Tract Diseases;Wounds and Injuries,Injury or Poisoning,4914,NTRK1,1,0.004081632653061225,FALSE
C0524620,Metabolic Syndrome X,CURATED,1/213,21/9703,0.37290780859233763,0.40635132750183245,C18,Nutritional and Metabolic Diseases,Disease or Syndrome,6462,SHBG,1,0.004081632653061225,FALSE
C0600519,Ventricular Remodeling,CURATED,1/213,21/9703,0.37290780859233763,0.40635132750183245,C23,"Pathological Conditions, Signs and Symptoms",Organ or Tissue Function,148,ADRA1A,1,0.004081632653061225,FALSE
C0600520,Left Ventricle Remodeling,CURATED,1/213,21/9703,0.37290780859233763,0.40635132750183245,C23,"Pathological Conditions, Signs and Symptoms",Organ or Tissue Function,148,ADRA1A,1,0.004081632653061225,FALSE
C2350344,Chronic Lung Injury,CURATED,1/213,21/9703,0.37290780859233763,0.40635132750183245,C08;C26,Respiratory Tract Diseases;Wounds and Injuries,Disease or Syndrome,4914,NTRK1,1,0.004081632653061225,FALSE
C4722327,"PROSTATE CANCER, HEREDITARY, 1",CURATED,2/213,60/9703,0.38089061512156164,0.4147703733399216,C04;C12,Neoplasms;Male Urogenital Diseases,Neoplastic Process,11200;5604,CHEK2;MAP2K1,2,0.00816326530612245,FALSE
C0006267,Bronchiectasis,CURATED,1/213,22/9703,0.3867050027676449,0.4188440244453849,C08,Respiratory Tract Diseases,Disease or Syndrome,3383,ICAM1,1,0.004081632653061225,FALSE
C0041671,Attention Deficit Disorder,CURATED,1/213,22/9703,0.3867050027676449,0.4188440244453849,F03,Mental Disorders,Mental or Behavioral Dysfunction,6531,SLC6A3,1,0.004081632653061225,FALSE
C0242488,Acute Lung Injury,CURATED,1/213,22/9703,0.3867050027676449,0.4188440244453849,C08,Respiratory Tract Diseases,Injury or Poisoning,3383,ICAM1,1,0.004081632653061225,FALSE
C0265202,Seckel syndrome,CURATED,1/213,22/9703,0.3867050027676449,0.4188440244453849,C05;C10;C16;C19;C23,"Musculoskeletal Diseases;Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Endocrine System Diseases;Pathological Conditions, Signs and Symptoms",Disease or Syndrome,10733,PLK4,1,0.004081632653061225,FALSE
C0339527,Leber Congenital Amaurosis,CURATED,1/213,22/9703,0.3867050027676449,0.4188440244453849,C11,Eye Diseases,Disease or Syndrome,10461,MERTK,1,0.004081632653061225,FALSE
